Mac Prefix,Vendor Name,Private,Block Type,Last Update
00:20:35,IBM Corp,false,MA-L,2015/11/17
00:20:36,BMC SOFTWARE,false,MA-L,2015/11/17
00:20:37,Seagate Technology,false,MA-L,2017/09/06
00:20:38,VME MICROSYSTEMS INTERNATIONAL CORPORATION,false,MA-L,2015/11/17
00:20:39,SCINETS,false,MA-L,2015/11/17
00:20:3A,DIGITAL BI0METRICS INC.,false,MA-L,2015/11/17
00:20:3B,WISDM LTD.,false,MA-L,2015/11/17
00:20:3C,EUROTIME AB,false,MA-L,2015/11/17
00:20:3D,Honeywell Environmental & Combustion Controls,false,MA-L,2018/06/02
00:20:3E,"LogiCan Technologies, Inc.",false,MA-L,2015/11/17
00:20:3F,JUKI CORPORATION,false,MA-L,2015/11/17
00:20:42,DATAMETRICS CORP.,false,MA-L,2015/11/17
00:20:43,NEURON COMPANY LIMITED,false,MA-L,2015/11/17
00:20:44,GENITECH PTY LTD,false,MA-L,2015/11/17
00:20:45,"ION Networks, Inc.",false,MA-L,2015/11/17
00:20:46,"CIPRICO, INC.",false,MA-L,2015/11/17
00:20:48,Marconi Communications,false,MA-L,2015/11/17
00:20:49,"COMTRON, INC.",false,MA-L,2015/11/17
00:20:4A,PRONET GMBH,false,MA-L,2015/11/17
00:20:4B,"AUTOCOMPUTER CO., LTD.",false,MA-L,2015/11/17
00:20:4C,MITRON COMPUTER PTE LTD.,false,MA-L,2015/11/17
00:20:4D,INOVIS GMBH,false,MA-L,2015/11/17
00:20:4E,"NETWORK SECURITY SYSTEMS, INC.",false,MA-L,2015/11/17
00:20:4F,DEUTSCHE AEROSPACE AG,false,MA-L,2015/11/17
00:20:50,KOREA COMPUTER INC.,false,MA-L,2015/11/17
00:20:51,Verilink Corporation,false,MA-L,2015/11/17
00:20:52,RAGULA SYSTEMS,false,MA-L,2015/11/17
00:20:53,"HUNTSVILLE MICROSYSTEMS, INC.",false,MA-L,2015/11/17
00:20:54,Sycamore Networks,false,MA-L,2015/11/17
00:20:55,"ALTECH CO., LTD.",false,MA-L,2015/11/17
00:20:56,NEOPRODUCTS,false,MA-L,2015/11/17
00:20:57,TITZE DATENTECHNIK GmbH,false,MA-L,2015/11/17
00:20:58,ALLIED SIGNAL INC.,false,MA-L,2015/11/17
00:20:59,MIRO COMPUTER PRODUCTS AG,false,MA-L,2015/11/17
00:20:5A,COMPUTER IDENTICS,false,MA-L,2015/11/17
00:20:5B,"Kentrox, LLC",false,MA-L,2015/11/17
00:20:5C,"InterNet Systems of Florida, Inc.",false,MA-L,2015/11/17
00:20:5D,NANOMATIC OY,false,MA-L,2015/11/17
00:20:5E,"CASTLE ROCK, INC.",false,MA-L,2015/11/17
00:20:5F,GAMMADATA COMPUTER GMBH,false,MA-L,2015/11/17
00:20:60,ALCATEL ITALIA S.p.A.,false,MA-L,2015/11/17
00:20:61,"GarrettCom, Inc.",false,MA-L,2015/11/17
00:20:62,"SCORPION LOGIC, LTD.",false,MA-L,2015/11/17
00:20:63,WIPRO INFOTECH LTD.,false,MA-L,2015/11/17
00:20:64,"PROTEC MICROSYSTEMS, INC.",false,MA-L,2015/11/17
00:20:65,SUPERNET NETWORKING INC.,false,MA-L,2015/11/17
00:20:66,"GENERAL MAGIC, INC.",false,MA-L,2015/11/17
00:20:68,ISDYNE,false,MA-L,2015/11/17
00:20:69,ISDN SYSTEMS CORPORATION,false,MA-L,2015/11/17
00:20:6A,OSAKA COMPUTER CORP.,false,MA-L,2015/11/17
00:20:6B,"KONICA MINOLTA HOLDINGS, INC.",false,MA-L,2015/11/17
00:20:6C,EVERGREEN TECHNOLOGY CORP.,false,MA-L,2015/11/17
00:20:6D,"DATA RACE, INC.",false,MA-L,2015/11/17
00:20:6E,"XACT, INC.",false,MA-L,2015/11/17
00:20:6F,FLOWPOINT CORPORATION,false,MA-L,2015/11/17
00:20:70,"HYNET, LTD.",false,MA-L,2015/11/17
00:20:71,IBR GMBH,false,MA-L,2015/11/17
00:20:72,WORKLINK INNOVATIONS,false,MA-L,2015/11/17
00:20:73,FUSION SYSTEMS CORPORATION,false,MA-L,2015/11/17
00:20:74,SUNGWOON SYSTEMS,false,MA-L,2015/11/17
00:20:75,MOTOROLA COMMUNICATION ISRAEL,false,MA-L,2015/11/17
00:20:76,REUDO CORPORATION,false,MA-L,2015/11/17
00:20:77,KARDIOS SYSTEMS CORP.,false,MA-L,2015/11/17
00:20:78,"RUNTOP, INC.",false,MA-L,2015/11/17
00:20:79,MIKRON GMBH,false,MA-L,2015/11/17
00:20:7A,"WiSE Communications, Inc.",false,MA-L,2015/11/17
00:20:7B,Intel Corporation,false,MA-L,2015/11/17
00:20:7C,AUTEC GMBH,false,MA-L,2015/11/17
00:20:7D,ADVANCED COMPUTER APPLICATIONS,false,MA-L,2015/11/17
00:20:7E,"FINECOM CO., LTD.",false,MA-L,2015/11/17
00:20:7F,"KYOEI SANGYO CO., LTD.",false,MA-L,2015/11/17
00:20:80,SYNERGY (UK) LTD.,false,MA-L,2015/11/17
00:20:81,TITAN ELECTRONICS,false,MA-L,2015/11/17
00:20:82,ONEAC CORPORATION,false,MA-L,2015/11/17
00:20:83,PRESTICOM INCORPORATED,false,MA-L,2015/11/17
00:20:84,"OCE PRINTING SYSTEMS, GMBH",false,MA-L,2015/11/17
00:20:85,Eaton Corporation,false,MA-L,2015/11/17
00:20:86,MICROTECH ELECTRONICS LIMITED,false,MA-L,2015/11/17
00:20:87,"MEMOTEC, INC.",false,MA-L,2015/11/17
00:20:88,GLOBAL VILLAGE COMMUNICATION,false,MA-L,2015/11/17
00:20:89,"T3PLUS NETWORKING, INC.",false,MA-L,2015/11/17
00:20:8A,"SONIX COMMUNICATIONS, LTD.",false,MA-L,2015/11/17
00:20:8B,"LAPIS TECHNOLOGIES, INC.",false,MA-L,2015/11/17
00:20:8C,"GALAXY NETWORKS, INC.",false,MA-L,2015/11/17
00:20:8D,CMD TECHNOLOGY,false,MA-L,2015/11/17
00:20:8E,CHEVIN SOFTWARE ENG. LTD.,false,MA-L,2015/11/17
00:20:8F,ECI Telecom Ltd.,false,MA-L,2019/07/02
00:20:90,"ADVANCED COMPRESSION TECHNOLOGY, INC.",false,MA-L,2015/11/17
00:20:91,"J125, NATIONAL SECURITY AGENCY",false,MA-L,2015/11/17
00:20:92,CHESS ENGINEERING B.V.,false,MA-L,2015/11/17
00:20:94,CUBIX CORPORATION,false,MA-L,2015/11/17
00:20:95,RIVA ELECTRONICS,false,MA-L,2015/11/17
00:20:96,Invensys,false,MA-L,2015/11/17
00:20:98,HECTRONIC AB,false,MA-L,2015/11/17
00:20:99,"BON ELECTRIC CO., LTD.",false,MA-L,2015/11/17
00:20:9A,THE 3DO COMPANY,false,MA-L,2015/11/17
00:20:9B,ERSAT ELECTRONIC GMBH,false,MA-L,2015/11/17
00:20:9C,PRIMARY ACCESS CORP.,false,MA-L,2015/11/17
00:20:9D,LIPPERT AUTOMATIONSTECHNIK,false,MA-L,2015/11/17
00:20:9E,"BROWN'S OPERATING SYSTEM SERVICES, LTD.",false,MA-L,2015/11/17
00:20:9F,"MERCURY COMPUTER SYSTEMS, INC.",false,MA-L,2015/11/17
00:20:A0,"OA LABORATORY CO., LTD.",false,MA-L,2015/11/17
00:20:A1,DOVATRON,false,MA-L,2015/11/17
00:20:A2,GALCOM NETWORKING LTD.,false,MA-L,2015/11/17
00:20:A3,"Harmonic, Inc",false,MA-L,2015/11/17
00:20:A4,MULTIPOINT NETWORKS,false,MA-L,2015/11/17
00:20:A5,API ENGINEERING,false,MA-L,2015/11/17
00:20:A6,Proxim Wireless,false,MA-L,2020/02/22
00:20:A7,"PAIRGAIN TECHNOLOGIES, INC.",false,MA-L,2015/11/17
00:20:A9,WHITE HORSE INDUSTRIAL,false,MA-L,2015/11/17
00:20:AA,Ericsson Television Limited,false,MA-L,2015/11/17
00:20:AB,MICRO INDUSTRIES CORP.,false,MA-L,2015/11/17
00:20:AC,INTERFLEX DATENSYSTEME GMBH,false,MA-L,2015/11/17
00:20:AD,LINQ SYSTEMS,false,MA-L,2015/11/17
00:20:AE,ORNET DATA COMMUNICATION TECH.,false,MA-L,2015/11/17
00:20:AF,3COM,false,MA-L,2018/06/02
00:20:B0,"GATEWAY DEVICES, INC.",false,MA-L,2015/11/17
00:20:B1,COMTECH RESEARCH INC.,false,MA-L,2015/11/17
00:20:B2,GKD Gesellschaft Fur Kommunikation Und Datentechnik,false,MA-L,2015/11/17
00:20:B3,Tattile SRL,false,MA-L,2015/11/17
00:20:B4,TERMA ELEKTRONIK AS,false,MA-L,2015/11/17
00:20:B5,YASKAWA ELECTRIC CORPORATION,false,MA-L,2018/04/22
00:20:B6,"AGILE NETWORKS, INC.",false,MA-L,2015/11/17
00:20:B7,NAMAQUA COMPUTERWARE,false,MA-L,2015/11/17
00:20:B8,"PRIME OPTION, INC.",false,MA-L,2015/11/17
00:20:B9,"METRICOM, INC.",false,MA-L,2015/11/17
00:20:BA,CENTER FOR HIGH PERFORMANCE,false,MA-L,2015/11/17
00:20:BB,ZAX CORPORATION,false,MA-L,2015/11/17
00:20:BC,Long Reach Networks Pty Ltd,false,MA-L,2015/11/17
00:20:BD,NIOBRARA R & D CORPORATION,false,MA-L,2015/11/17
00:20:BE,LAN ACCESS CORP.,false,MA-L,2015/11/17
00:20:BF,AEHR TEST SYSTEMS,false,MA-L,2015/11/17
00:20:C0,"PULSE ELECTRONICS, INC.",false,MA-L,2015/11/17
00:20:C1,"SAXA, Inc.",false,MA-L,2015/11/17
00:20:C2,"TEXAS MEMORY SYSTEMS, INC.",false,MA-L,2015/11/17
00:20:C3,COUNTER SOLUTIONS LTD.,false,MA-L,2015/11/17
00:20:C5,EAGLE TECHNOLOGY,false,MA-L,2015/11/17
00:20:C6,NECTEC,false,MA-L,2015/11/17
00:20:C7,AKAI Professional M.I. Corp.,false,MA-L,2015/11/17
00:20:C8,LARSCOM INCORPORATED,false,MA-L,2015/11/17
00:20:C9,VICTRON BV,false,MA-L,2015/11/17
00:20:CA,DIGITAL OCEAN,false,MA-L,2015/11/17
00:20:CB,PRETEC ELECTRONICS CORP.,false,MA-L,2015/11/17
00:20:CC,"DIGITAL SERVICES, LTD.",false,MA-L,2015/11/17
00:20:CD,"HYBRID NETWORKS, INC.",false,MA-L,2015/11/17
00:20:CE,"LOGICAL DESIGN GROUP, INC.",false,MA-L,2015/11/17
00:20:CF,TEST & MEASUREMENT SYSTEMS INC,false,MA-L,2015/11/17
00:20:D0,VERSALYNX CORPORATION,false,MA-L,2015/11/17
00:20:D1,MICROCOMPUTER SYSTEMS (M) SDN.,false,MA-L,2015/11/17
00:20:D2,"RAD DATA COMMUNICATIONS, LTD.",false,MA-L,2015/11/17
00:20:D3,OST (OUEST STANDARD TELEMATIQU,false,MA-L,2015/11/17
00:20:D4,"Cabletron Systems, Inc.",false,MA-L,2015/11/17
00:20:D5,VIPA GMBH,false,MA-L,2015/11/17
00:20:D6,"Breezecom, Ltd.",false,MA-L,2019/07/02
00:20:D7,"JAPAN MINICOMPUTER SYSTEMS CO., Ltd.",false,MA-L,2015/11/17
00:20:D9,"PANASONIC TECHNOLOGIES, INC./MIECO-US",false,MA-L,2015/11/17
00:20:DA,Alcatel-Lucent Enterprise,false,MA-L,2017/01/07
00:20:DB,"XNET TECHNOLOGY, INC.",false,MA-L,2015/11/17
00:20:DC,DENSITRON TAIWAN LTD.,false,MA-L,2015/11/17
00:20:DD,Cybertec Pty Ltd,false,MA-L,2015/11/17
00:20:DE,JAPAN DIGITAL LABORAT'Y CO.LTD,false,MA-L,2015/11/17
00:20:DF,"KYOSAN ELECTRIC MFG. CO., LTD.",false,MA-L,2015/11/17
00:20:E0,"Actiontec Electronics, Inc",false,MA-L,2019/01/23
00:20:E1,ALAMAR ELECTRONICS,false,MA-L,2015/11/17
00:20:E2,INFORMATION RESOURCE ENGINEERING,false,MA-L,2015/11/17
00:20:E3,MCD KENCOM CORPORATION,false,MA-L,2015/11/17
00:20:E6,LIDKOPING MACHINE TOOLS AB,false,MA-L,2015/11/17
00:20:E7,B&W NUCLEAR SERVICE COMPANY,false,MA-L,2015/11/17
00:20:E8,DATATREK CORPORATION,false,MA-L,2015/11/17
00:20:E9,DANTEL,false,MA-L,2015/11/17
00:20:EA,"EFFICIENT NETWORKS, INC.",false,MA-L,2015/11/17
00:20:EB,"CINCINNATI MICROWAVE, INC.",false,MA-L,2015/11/17
00:20:EC,TECHWARE SYSTEMS CORP.,false,MA-L,2015/11/17
00:20:ED,"GIGA-BYTE TECHNOLOGY CO., LTD.",false,MA-L,2015/11/17
00:20:EE,GTECH CORPORATION,false,MA-L,2015/11/17
00:20:EF,USC CORPORATION,false,MA-L,2015/11/17
00:20:F1,ALTOS INDIA LIMITED,false,MA-L,2015/11/17
00:20:F2,Oracle Corporation,false,MA-L,2016/02/10
00:20:F3,RAYNET CORPORATION,false,MA-L,2015/11/17
00:20:F4,SPECTRIX CORPORATION,false,MA-L,2015/11/17
00:20:F5,PANDATEL AG,false,MA-L,2015/11/17
00:20:F6,"NET TEK  AND KARLNET, INC.",false,MA-L,2015/11/17
00:20:F7,CYBERDATA CORPORATION,false,MA-L,2015/11/17
00:20:F8,"CARRERA COMPUTERS, INC.",false,MA-L,2015/11/17
00:20:F9,"PARALINK NETWORKS, INC.",false,MA-L,2015/11/17
00:20:FA,"GDE SYSTEMS, INC.",false,MA-L,2015/11/17
00:20:FB,OCTEL COMMUNICATIONS CORP.,false,MA-L,2015/11/17
00:20:FC,MATROX,false,MA-L,2015/11/17
00:20:FD,"ITV TECHNOLOGIES, INC.",false,MA-L,2015/11/17
00:20:FE,TOPWARE INC. / GRAND COMPUTER,false,MA-L,2015/11/17
00:20:FF,SYMMETRICAL TECHNOLOGIES,false,MA-L,2015/11/17
00:40:01,Zero One Technology Co. Ltd.,false,MA-L,2015/11/17
00:40:09,"TACHIBANA TECTRON CO., LTD.",false,MA-L,2015/11/17
00:40:0C,"GENERAL MICRO SYSTEMS, INC.",false,MA-L,2015/11/17
00:40:0D,"LANNET DATA COMMUNICATIONS,LTD",false,MA-L,2015/11/17
00:40:10,"SONIC SYSTEMS, INC.",false,MA-L,2015/11/17
00:40:13,NTT DATA COMM. SYSTEMS CORP.,false,MA-L,2015/11/17
00:40:14,COMSOFT GMBH,false,MA-L,2015/11/17
00:40:15,ASCOM INFRASYS AG,false,MA-L,2015/11/17
00:40:1F,COLORGRAPH LTD,false,MA-L,2015/11/17
00:40:20,CommScope Inc,false,MA-L,2015/11/17
00:40:23,LOGIC CORPORATION,false,MA-L,2015/11/17
00:40:25,MOLECULAR DYNAMICS,false,MA-L,2015/11/17
00:40:26,BUFFALO.INC,false,MA-L,2015/11/17
00:40:27,"SMC MASSACHUSETTS, INC.",false,MA-L,2015/11/17
00:40:2A,Canoga Perkins Corporation,false,MA-L,2015/11/17
00:40:2F,XLNT DESIGNS INC.,false,MA-L,2015/11/17
00:40:30,GK COMPUTER,false,MA-L,2015/11/17
00:40:32,DIGITAL COMMUNICATIONS,false,MA-L,2015/11/17
00:40:33,"ADDTRON TECHNOLOGY CO., LTD.",false,MA-L,2015/11/17
00:40:39,"OPTEC DAIICHI DENKO CO., LTD.",false,MA-L,2015/11/17
00:40:3C,"FORKS, INC.",false,MA-L,2015/11/17
00:40:3F,SSANGYONG COMPUTER SYSTEMS,false,MA-L,2015/11/17
00:40:41,FUJIKURA LTD.,false,MA-L,2015/11/17
00:40:43,Nokia Siemens Networks GmbH & Co. KG.,false,MA-L,2015/11/17
00:40:48,SMD INFORMATICA S.A.,false,MA-L,2015/11/17
00:40:4C,HYPERTEC PTY LTD.,false,MA-L,2015/11/17
00:40:4D,TELECOMMUNICATIONS TECHNIQUES,false,MA-L,2015/11/17
00:40:4F,SPACE & NAVAL WARFARE SYSTEMS,false,MA-L,2015/11/17
00:40:50,"IRONICS, INCORPORATED",false,MA-L,2015/11/17
00:40:52,"STAR TECHNOLOGIES, INC.",false,MA-L,2015/11/17
00:40:54,CONNECTION MACHINES SERVICES,false,MA-L,2015/11/17
00:40:57,LOCKHEED - SANDERS,false,MA-L,2015/11/17
00:40:59,YOSHIDA KOGYO K. K.,false,MA-L,2015/11/17
00:40:5B,FUNASSET LIMITED,false,MA-L,2015/11/17
00:40:5D,"STAR-TEK, INC.",false,MA-L,2015/11/17
00:40:66,APRESIA Systems Ltd,false,MA-L,2021/06/02
00:40:67,OMNIBYTE CORPORATION,false,MA-L,2015/11/17
00:40:68,EXTENDED SYSTEMS,false,MA-L,2015/11/17
00:40:69,"LEMCOM SYSTEMS, INC.",false,MA-L,2015/11/17
00:40:6A,"KENTEK INFORMATION SYSTEMS,INC",false,MA-L,2015/11/17
00:40:6E,"COROLLARY, INC.",false,MA-L,2015/11/17
00:40:6F,SYNC RESEARCH INC.,false,MA-L,2015/11/17
00:40:74,CABLE AND WIRELESS,false,MA-L,2015/11/17
00:40:76,Sun Conversion Technologies,false,MA-L,2015/11/17
00:40:78,WEARNES AUTOMATION PTE LTD,false,MA-L,2015/11/17
00:40:7F,FLIR Systems,false,MA-L,2015/11/17
00:40:82,LABORATORY EQUIPMENT CORP.,false,MA-L,2015/11/17
00:40:85,SAAB INSTRUMENTS AB,false,MA-L,2015/11/17
00:40:86,MICHELS & KLEBERHOFF COMPUTER,false,MA-L,2015/11/17
00:40:87,UBITREX CORPORATION,false,MA-L,2015/11/17
00:40:8A,TPS TELEPROCESSING SYS. GMBH,false,MA-L,2015/11/17
00:40:8C,AXIS COMMUNICATIONS AB,false,MA-L,2015/11/17
00:40:8E,Tattile SRL,false,MA-L,2015/11/17
00:40:8F,WM-DATA MINFO AB,false,MA-L,2015/11/17
00:40:91,PROCOMP INDUSTRIA ELETRONICA,false,MA-L,2015/11/17
00:40:92,"ASP COMPUTER PRODUCTS, INC.",false,MA-L,2015/11/17
00:40:94,"SHOGRAPHICS, INC.",false,MA-L,2015/11/17
00:40:95,R.P.T. INTERGROUPS INT'L LTD.,false,MA-L,2015/11/17
00:40:96,"Cisco Systems, Inc",false,MA-L,2015/11/17
00:40:98,DRESSLER GMBH & CO.,false,MA-L,2015/11/17
00:40:9A,"NETWORK EXPRESS, INC.",false,MA-L,2015/11/17
00:40:9C,TRANSWARE,false,MA-L,2015/11/17
00:40:9D,DigiBoard,false,MA-L,2018/03/02
00:40:9E,CONCURRENT TECHNOLOGIES  LTD.,false,MA-L,2015/11/17
00:40:9F,"Telco Systems, Inc.",false,MA-L,2015/11/17
00:40:A4,ROSE ELECTRONICS,false,MA-L,2015/11/17
00:40:A6,"Cray, Inc.",false,MA-L,2015/11/17
00:40:AA,Valmet Automation,false,MA-L,2017/02/21
00:40:AD,SMA REGELSYSTEME GMBH,false,MA-L,2015/11/17
00:40:AE,"DELTA CONTROLS, INC.",false,MA-L,2015/11/17
00:40:AF,"DIGITAL PRODUCTS, INC.",false,MA-L,2015/11/17
00:40:B4,NEXTCOM K.K.,false,MA-L,2015/11/17
00:40:B5,VIDEO TECHNOLOGY COMPUTERS LTD,false,MA-L,2015/11/17
00:40:B6,COMPUTERM  CORPORATION,false,MA-L,2015/11/17
00:40:B9,MACQ ELECTRONIQUE SA,false,MA-L,2015/11/17
00:40:BD,"STARLIGHT NETWORKS, INC.",false,MA-L,2015/11/17
00:40:C0,VISTA CONTROLS CORPORATION,false,MA-L,2015/11/17
00:40:C1,BIZERBA-WERKE WILHEIM KRAUT,false,MA-L,2015/11/17
00:40:C2,APPLIED COMPUTING DEVICES,false,MA-L,2015/11/17
00:40:C3,FISCHER AND PORTER CO.,false,MA-L,2015/11/17
00:40:C6,"FIBERNET RESEARCH, INC.",false,MA-L,2015/11/17
00:40:C8,MILAN TECHNOLOGY CORPORATION,false,MA-L,2015/11/17
00:40:CC,SILCOM MANUF'G TECHNOLOGY INC.,false,MA-L,2015/11/17
00:40:CF,"STRAWBERRY TREE, INC.",false,MA-L,2015/11/17
00:40:D2,PAGINE CORPORATION,false,MA-L,2015/11/17
00:40:D4,GAGE TALKER CORP.,false,MA-L,2015/11/17
00:40:D7,STUDIO GEN INC.,false,MA-L,2015/11/17
00:40:D8,OCEAN OFFICE AUTOMATION LTD.,false,MA-L,2015/11/17
00:40:DC,TRITEC ELECTRONIC GMBH,false,MA-L,2015/11/17
00:40:DF,"DIGALOG SYSTEMS, INC.",false,MA-L,2015/11/17
00:40:E1,"MARNER INTERNATIONAL, INC.",false,MA-L,2015/11/17
00:40:E2,"MESA RIDGE TECHNOLOGIES, INC.",false,MA-L,2015/11/17
00:40:E3,QUIN SYSTEMS LTD,false,MA-L,2015/11/17
00:40:E4,"E-M TECHNOLOGY, INC.",false,MA-L,2015/11/17
00:40:E5,SYBUS CORPORATION,false,MA-L,2015/11/17
00:40:E7,ARNOS INSTRUMENTS & COMPUTER,false,MA-L,2015/11/17
00:40:E9,"ACCORD SYSTEMS, INC.",false,MA-L,2015/11/17
00:40:EA,PLAIN TREE SYSTEMS INC,false,MA-L,2015/11/17
00:40:ED,NETWORK CONTROLS INT'NATL INC.,false,MA-L,2015/11/17
00:40:F0,"MicroBrain,Inc.",false,MA-L,2015/11/17
00:40:F1,"CHUO ELECTRONICS CO., LTD.",false,MA-L,2015/11/17
00:40:F4,"CAMEO COMMUNICATIONS, INC.",false,MA-L,2015/11/17
00:40:F5,OEM ENGINES,false,MA-L,2015/11/17
00:40:F6,KATRON COMPUTERS INC.,false,MA-L,2015/11/17
00:40:F9,COMBINET,false,MA-L,2015/11/17
00:40:FA,"MICROBOARDS, INC.",false,MA-L,2015/11/17
00:40:FD,LXE,false,MA-L,2015/11/17
00:40:FF,TELEBIT CORPORATION,false,MA-L,2015/11/17
00:60:00,XYCOM INC.,false,MA-L,2015/11/17
00:60:01,"InnoSys, Inc.",false,MA-L,2015/11/17
00:60:02,"SCREEN SUBTITLING SYSTEMS, LTD",false,MA-L,2015/11/17
00:60:03,"TERAOKA WEIGH SYSTEM PTE, LTD.",false,MA-L,2015/11/17
00:60:04,COMPUTADORES MODULARES SA,false,MA-L,2015/11/17
00:60:05,FEEDBACK DATA LTD.,false,MA-L,2015/11/17
00:60:06,"SOTEC CO., LTD",false,MA-L,2015/11/17
00:60:07,"ACRES GAMING, INC.",false,MA-L,2015/11/17
00:60:08,3COM,false,MA-L,2018/06/02
00:60:09,"Cisco Systems, Inc",false,MA-L,2015/11/17
00:60:0A,SORD COMPUTER CORPORATION,false,MA-L,2015/11/17
00:60:0B,LOGWARE GmbH,false,MA-L,2015/11/17
00:60:0C,Eurotech Inc.,false,MA-L,2015/11/17
00:60:0D,Digital Logic GmbH,false,MA-L,2015/11/17
00:60:0E,"WAVENET INTERNATIONAL, INC.",false,MA-L,2015/11/17
00:60:0F,Westell Technologies Inc.,false,MA-L,2016/04/11
00:60:10,"NETWORK MACHINES, INC.",false,MA-L,2015/11/17
00:60:11,CRYSTAL SEMICONDUCTOR CORP.,false,MA-L,2015/11/17
00:60:12,POWER COMPUTING CORPORATION,false,MA-L,2015/11/17
00:60:13,NETSTAL MASCHINEN AG,false,MA-L,2015/11/17
00:60:14,"EDEC CO., LTD.",false,MA-L,2015/11/17
00:60:15,NET2NET CORPORATION,false,MA-L,2015/11/17
00:60:16,CLARIION,false,MA-L,2015/11/17
00:60:17,TOKIMEC INC.,false,MA-L,2015/11/17
00:60:18,STELLAR ONE CORPORATION,false,MA-L,2015/11/17
00:60:19,Roche Diagnostics,false,MA-L,2015/11/17
00:60:1A,KEITHLEY INSTRUMENTS,false,MA-L,2015/11/17
00:60:1B,MESA ELECTRONICS,false,MA-L,2015/11/17
00:60:1C,TELXON CORPORATION,false,MA-L,2015/11/17
00:60:1D,LUCENT TECHNOLOGIES,false,MA-L,2015/11/17
00:60:1E,"SOFTLAB, INC.",false,MA-L,2015/11/17
00:60:1F,STALLION TECHNOLOGIES,false,MA-L,2015/11/17
00:60:20,"PIVOTAL NETWORKING, INC.",false,MA-L,2015/11/17
00:60:21,DSC CORPORATION,false,MA-L,2015/11/17
00:60:22,"VICOM SYSTEMS, INC.",false,MA-L,2015/11/17
00:60:23,PERICOM SEMICONDUCTOR CORP.,false,MA-L,2015/11/17
00:60:24,"GRADIENT TECHNOLOGIES, INC.",false,MA-L,2015/11/17
00:60:25,ACTIVE IMAGING PLC,false,MA-L,2015/11/17
00:60:26,VIKING Modular Solutions,false,MA-L,2015/11/17
00:60:27,Superior Modular Products,false,MA-L,2015/11/17
00:60:28,MACROVISION CORPORATION,false,MA-L,2015/11/17
00:60:29,CARY PERIPHERALS INC.,false,MA-L,2015/11/17
00:60:2A,"SYMICRON COMPUTER COMMUNICATIONS, LTD.",false,MA-L,2015/11/17
00:60:2B,PEAK AUDIO,false,MA-L,2015/11/17
00:60:2C,"LINX Data Terminals, Inc.",false,MA-L,2015/11/17
00:60:2D,"ALERTON TECHNOLOGIES, INC.",false,MA-L,2015/11/17
00:60:2E,CYCLADES CORPORATION,false,MA-L,2015/11/17
00:60:2F,"Cisco Systems, Inc",false,MA-L,2015/11/17
00:60:30,VILLAGE TRONIC ENTWICKLUNG,false,MA-L,2015/11/17
00:60:31,HRK SYSTEMS,false,MA-L,2015/11/17
00:60:32,"I-CUBE, INC.",false,MA-L,2015/11/17
00:60:33,"ACUITY IMAGING, INC.",false,MA-L,2015/11/17
00:60:34,ROBERT BOSCH GmbH,false,MA-L,2015/11/17
00:60:35,"DALLAS SEMICONDUCTOR, INC.",false,MA-L,2015/11/17
00:60:36,AIT Austrian Institute of Technology GmbH,false,MA-L,2015/11/17
00:60:37,NXP Semiconductors,false,MA-L,2015/11/17
00:60:38,Nortel Networks,false,MA-L,2015/11/17
00:60:39,"SanCom Technology, Inc.",false,MA-L,2015/11/17
00:60:3A,QUICK CONTROLS LTD.,false,MA-L,2015/11/17
00:60:3B,AMTEC spa,false,MA-L,2015/11/17
00:60:3C,"HAGIWARA SYS-COM CO., LTD.",false,MA-L,2015/11/17
00:60:3D,3CX,false,MA-L,2015/11/17
00:60:3E,"Cisco Systems, Inc",false,MA-L,2015/11/17
00:60:3F,PATAPSCO DESIGNS,false,MA-L,2015/11/17
00:60:40,NETRO CORP.,false,MA-L,2015/11/17
00:60:41,Yokogawa Digital Computer Corporation,false,MA-L,2016/08/12
00:60:42,"TKS (USA), INC.",false,MA-L,2015/11/17
00:60:43,"iDirect, INC.",false,MA-L,2015/11/17
00:60:44,LITTON/POLY-SCIENTIFIC,false,MA-L,2015/11/17
00:60:45,PATHLIGHT TECHNOLOGIES,false,MA-L,2015/11/17
00:60:46,"VMETRO, INC.",false,MA-L,2015/11/17
00:60:47,"Cisco Systems, Inc",false,MA-L,2015/11/17
00:60:48,Dell EMC,false,MA-L,2017/07/26
00:60:49,VINA TECHNOLOGIES,false,MA-L,2015/11/17
00:60:4A,SAIC IDEAS GROUP,false,MA-L,2015/11/17
00:60:4B,Safe-com GmbH & Co. KG,false,MA-L,2015/11/17
00:60:4C,Sagemcom Broadband SAS,false,MA-L,2015/11/17
00:60:4D,"MMC NETWORKS, INC.",false,MA-L,2015/11/17
00:60:4E,"CYCLE COMPUTER CORPORATION, INC.",false,MA-L,2015/11/17
00:60:4F,Tattile SRL,false,MA-L,2015/11/17
00:60:50,INTERNIX INC.,false,MA-L,2015/11/17
00:60:51,QUALITY SEMICONDUCTOR,false,MA-L,2015/11/17
00:60:52,"PERIPHERALS ENTERPRISE CO., Ltd.",false,MA-L,2015/11/17
00:60:53,"TOYODA MACHINE WORKS, LTD.",false,MA-L,2015/11/17
00:60:54,CONTROLWARE GMBH,false,MA-L,2015/11/17
00:60:55,CORNELL UNIVERSITY,false,MA-L,2015/11/17
00:60:56,"NETWORK TOOLS, INC.",false,MA-L,2015/11/17
